K,Time (s),Memory (KB),AvgPasses,AvgHeight
1,1.96822,8248.0,2.86
2,1.55399,8256.0,2.86
3,1.5134100000000001,8300.0,2.847
4,1.57446,8228.0,2.846
5,1.70333,8228.0,2.84
6,2.00516,8228.0,2.833
7,1.78724,8240.0,2.835
8,1.80617,8248.0,2.839
9,1.81432,8252.0,2.837
10,1.96578,8252.0,2.84
12,1.57492,8284.0,2.837
14,1.6620899999999998,9272.0,2.841
16,1.92077,8256.0,2.843
18,1.8088,8228.0,2.844
20,1.80707,8228.0,2.839
25,1.77071,8228.0,2.845
30,2.01104,7288.0,2.84
35,1.5090299999999999,8280.0,2.839
40,2.00448,8228.0,2.839
45,2.0247100000000002,8256.0,2.844
50,2.0148800000000002,8252.0,2.842
60,1.90401,8228.0,2.844
70,1.4821600000000001,7204.0,2.84
80,1.4433099999999999,8224.0,2.835
90,1.79698,8224.0,2.832
100,0.46298,690036.0,1.0
150,0.49119999999999997,690176.0,1.0
200,0.42784,693144.0,1.0
250,0.51389,692364.0,1.0
300,0.39141000000000004,692216.0,1.0
400,0.42449000000000003,691060.0,1.0
500,0.48313,693380.0,1.0
750,0.48229,693168.0,1.0
1000,0.48452,692136.0,1.0
1500,0.48138,691804.0,1.0
2000,0.48008999999999996,690776.0,1.0
2500,0.47716000000000003,693588.0,1.0
3000,0.40945,691092.0,1.0
4000,0.31785,694180.0,1.0
5000,0.34666,693100.0,1.0
7500,0.4771,691328.0,1.0
10000,0.47791,692116.0,1.0
