K,Time (s),Memory (KB),Passes
1,0.03,2256.0,4
2,0.03,2176.0,4
3,0.03,2176.0,4
4,0.03,2176.0,4
5,0.03,2176.0,4
6,0.03,2176.0,4
7,0.0,1968.0,1
8,0.0,1968.0,1
9,0.0,2128.0,1
10,0.0,1968.0,1
