K,Time (s),Memory (KB),Passes
1,0.02,2304.0,3
2,0.03,2528.0,3
3,0.04,2656.0,3
4,0.05,2832.0,2
5,0.06,3008.0,2
6,0.08,3168.0,2
7,0.0,1968.0,1
8,0.0,1968.0,1
9,0.0,1968.0,1
10,0.0,2144.0,1
