N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2e-05,5176.0,1.0,2.521
20,5e-05,4204.0,1.0,4.515
30,0.00013000000000000002,3176.0,1.997,27.774
40,0.00029,4184.0,1.999,37.043
50,0.00026000000000000003,4192.0,2.0,46.488
60,0.00034,4184.0,2.0,55.981
70,0.00041,4164.0,2.0,65.593
80,0.0005,3152.0,2.0,75.121
90,0.0005899999999999999,4192.0,2.0,84.632
100,0.00067,3164.0,2.0,94.361
200,0.0019,3168.0,2.022,191.584
300,0.00515,4156.0,2.508,288.958
400,0.00763,4188.0,2.958,386.185
500,0.01095,3196.0,3.0,483.669
600,0.01507,3108.0,3.0,581.192
700,0.01881,3152.0,3.0,679.288
800,0.02175,3148.0,3.0,777.518
900,0.023739999999999997,5212.0,3.0,875.782
1000,0.03321,4132.0,3.0,974.421
1200,0.038259999999999995,4132.0,3.0,1171.95
1400,0.0492,4160.0,3.0,1369.77
1600,0.0664,4132.0,3.0,1567.73
1800,0.0718,4136.0,3.0,1766.22
2000,0.10614,4132.0,3.0,1964.08
2500,0.14102,5184.0,3.0,2460.53
3000,0.14333,5156.0,3.0,2956.97
3500,0.18488,6220.0,3.0,3453.49
4000,0.2226,7252.0,3.0,3950.59
4500,0.25716,7260.0,3.0,4447.44
5000,0.30922000000000005,8252.0,3.004,4945.3
6000,0.41731,8228.0,3.08,5940.44
7000,0.63063,9336.0,3.537,6934.41
8000,0.79043,10272.0,3.919,7927.76
9000,0.97214,11300.0,3.998,8920.76
10000,1.47425,11300.0,4.0,9913.82
