N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,5e-05,4136.0,2.0,9.608
20,0.00014000000000000001,4152.0,2.788,18.84
30,0.00026000000000000003,4176.0,2.957,28.028
40,0.00037,4176.0,2.996,37.211
50,0.00038,3152.0,3.0,46.705
60,0.00068,4136.0,3.0,56.008
70,0.00057,3188.0,3.0,65.488
80,0.00068,4152.0,3.0,75.11
90,0.00083,4148.0,3.0,84.615
100,0.00103,4136.0,3.0,94.179
200,0.00282,4188.0,3.0,191.096
300,0.004940000000000001,4168.0,3.001,289.005
400,0.00774,3108.0,3.064,386.886
500,0.011789999999999998,4132.0,3.314,485.197
600,0.016800000000000002,4180.0,3.76,583.135
700,0.027440000000000003,3148.0,3.933,681.125
800,0.03313,3184.0,3.997,778.986
900,0.041960000000000004,4160.0,4.0,877.049
1000,0.04187,4140.0,4.0,975.198
1200,0.05049,4132.0,4.0,1172.22
1400,0.06168,5172.0,4.0,1369.38
1600,0.07809999999999999,4132.0,4.0,1566.7
1800,0.09173999999999999,4160.0,4.0,1764.7
2000,0.14712,4132.0,4.0,1962.73
2500,0.17695,5196.0,4.0,2458.14
3000,0.19455,5152.0,4.0,2954.99
3500,0.23993,6212.0,4.0,3451.48
4000,0.29155000000000003,6204.0,4.0,3948.05
4500,0.34758,7252.0,4.0,4445.43
5000,0.41242,7204.0,4.0,4942.98
6000,0.55972,9244.0,4.0,5937.69
7000,0.69335,9908.0,4.0,6932.79
8000,0.82512,10772.0,4.0,7928.75
9000,0.9980800000000001,11800.0,4.0,8924.8
10000,1.66156,11300.0,4.007,9920.65
