K,Average User Time (s),Average Memory (KB),Passes
1,179.6033,141024.0,309
2,104.1267,163552.0,107
3,25.6233,204353.3333,8
4,0.8433,224686.6667,2
5,0.87,224770.6667,2
6,0.7933,224682.6667,2
7,0.7167,224788.0,2
8,0.75,224778.6667,2
9,0.77,224810.6667,2
10,0.73,224717.3333,2
