K,Average User Time (s),Average Memory (KB),Passes
1,1.656,16243.2,4
2,1.734,16377.6,4
3,1.67,16739.2,4
4,1.676,16531.2,4
5,1.666,16492.8,4
6,1.672,16700.8,4
7,1.702,16582.4,4
8,1.666,16675.2,4
9,1.714,16307.2,4
10,1.692,15942.4,4
