K,Iteration,User Time (s),Memory (KB),Passes
9,1,6.61,44124.0,4
9,2,6.84,44152.0,4
9,3,6.84,44104.0,4
9,4,6.85,44212.0,4
9,5,6.57,44128.0,4
9,6,6.56,44212.0,4
9,7,6.67,44060.0,4
9,8,6.64,44076.0,4
9,9,6.62,44076.0,4
9,10,6.04,44152.0,4
9,11,6.29,44136.0,4
9,12,6.48,44056.0,4
9,13,5.91,44052.0,4
9,14,6.26,44156.0,4
9,15,6.57,44144.0,4
9,16,7.0,44212.0,4
9,17,6.86,44044.0,4
9,18,6.72,44148.0,4
9,19,7.01,44144.0,4
9,20,6.56,44100.0,4
9,21,6.44,44076.0,4
9,22,6.39,44140.0,4
9,23,6.55,44072.0,4
9,24,6.61,44112.0,4
9,25,6.38,44052.0,4
9,26,6.68,44128.0,4
9,27,6.72,44196.0,4
9,28,6.78,44092.0,4
9,29,6.38,44152.0,4
9,30,6.85,44128.0,4
9,31,6.98,44144.0,4
9,32,7.4,44088.0,4
9,33,6.71,44096.0,4
9,34,6.3,44060.0,4
9,35,6.63,44112.0,4
9,36,6.75,44112.0,4
9,37,6.94,44220.0,4
9,38,6.52,44216.0,4
9,39,6.75,44204.0,4
9,40,6.35,44224.0,4
9,41,6.73,44220.0,4
9,42,6.37,44156.0,4
9,43,6.2,44112.0,4
9,44,6.03,44116.0,4
9,45,6.43,44224.0,4
9,46,6.3,44076.0,4
9,47,6.37,44220.0,4
9,48,6.48,44140.0,4
9,49,6.18,44220.0,4
9,50,6.91,44196.0,4
