K,Iteration,User Time (s),Memory (KB),Passes
4,1,6.48,43936.0,4
4,2,6.08,43828.0,4
4,3,6.51,43788.0,4
4,4,6.23,43888.0,4
4,5,6.43,43848.0,4
4,6,6.59,43872.0,4
4,7,6.6,43804.0,4
4,8,6.72,43824.0,4
4,9,6.47,43780.0,4
4,10,6.3,43880.0,4
4,11,6.62,43820.0,4
4,12,6.57,43952.0,4
4,13,6.54,43812.0,4
4,14,6.37,43824.0,4
4,15,6.8,43824.0,4
4,16,6.55,43880.0,4
4,17,6.53,43940.0,4
4,18,6.59,43832.0,4
4,19,6.5,43884.0,4
4,20,6.23,43932.0,4
4,21,6.03,43864.0,4
4,22,6.81,43876.0,4
4,23,6.65,43724.0,4
4,24,6.95,43872.0,4
4,25,6.78,43936.0,4
4,26,6.11,43788.0,4
4,27,6.43,43880.0,4
4,28,6.47,43812.0,4
4,29,6.22,43856.0,4
4,30,6.73,43828.0,4
4,31,6.1,43948.0,4
4,32,6.31,43912.0,4
4,33,6.63,43880.0,4
4,34,6.64,43948.0,4
4,35,7.0,43792.0,4
4,36,6.9,43784.0,4
4,37,6.64,43820.0,4
4,38,6.56,43952.0,4
4,39,6.72,43856.0,4
4,40,6.76,43916.0,4
4,41,6.62,43816.0,4
4,42,6.5,43844.0,4
4,43,6.52,43876.0,4
4,44,6.25,43832.0,4
4,45,6.27,43884.0,4
4,46,6.31,43952.0,4
4,47,6.92,43880.0,4
4,48,6.82,43876.0,4
4,49,6.75,43956.0,4
4,50,6.66,43788.0,4
