K,Iteration,User Time (s),Memory (KB),Passes
5,1,6.53,44088.0,4
5,2,6.99,44216.0,4
5,3,6.84,44124.0,4
5,4,6.46,44220.0,4
5,5,7.18,44076.0,4
5,6,7.06,44144.0,4
5,7,6.5,44200.0,4
5,8,6.71,44204.0,4
5,9,6.49,44128.0,4
5,10,7.09,44148.0,4
5,11,6.43,44204.0,4
5,12,7.24,44092.0,4
5,13,7.23,44180.0,4
5,14,6.36,44064.0,4
5,15,6.27,44220.0,4
5,16,6.48,44112.0,4
5,17,7.18,44220.0,4
5,18,7.2,44040.0,4
5,19,6.68,44092.0,4
5,20,6.88,44196.0,4
5,21,6.58,44088.0,4
5,22,6.96,44132.0,4
5,23,6.78,44040.0,4
5,24,6.42,44116.0,4
5,25,7.09,44076.0,4
5,26,6.99,44148.0,4
5,27,7.15,44144.0,4
5,28,6.86,44184.0,4
5,29,6.75,44172.0,4
5,30,6.98,44140.0,4
5,31,7.38,44136.0,4
5,32,6.97,44076.0,4
5,33,6.86,44088.0,4
5,34,6.88,44088.0,4
5,35,6.97,44080.0,4
5,36,6.91,44216.0,4
5,37,7.29,44056.0,4
5,38,7.35,44196.0,4
5,39,7.03,44128.0,4
5,40,7.2,44060.0,4
5,41,7.23,44048.0,4
5,42,6.88,44128.0,4
5,43,6.91,44116.0,4
5,44,6.85,44108.0,4
5,45,7.17,44144.0,4
5,46,6.92,44040.0,4
5,47,6.88,44136.0,4
5,48,6.91,44192.0,4
5,49,6.56,44220.0,4
5,50,6.48,44056.0,4
