K,Iteration,User Time (s),Memory (KB),Passes
8,1,7.43,44116.0,4
8,2,7.4,44144.0,4
8,3,7.37,44140.0,4
8,4,6.43,44100.0,4
8,5,6.92,44208.0,4
8,6,6.71,44068.0,4
8,7,6.4,44140.0,4
8,8,6.98,44140.0,4
8,9,6.95,44156.0,4
8,10,6.8,44140.0,4
8,11,6.76,44060.0,4
8,12,6.19,44120.0,4
8,13,5.99,44216.0,4
8,14,6.13,44128.0,4
8,15,5.82,44076.0,4
8,16,6.32,44112.0,4
8,17,6.61,44092.0,4
8,18,6.57,44072.0,4
8,19,6.13,44148.0,4
8,20,6.57,44088.0,4
8,21,6.55,44220.0,4
8,22,6.83,44116.0,4
8,23,6.67,44152.0,4
8,24,6.78,44084.0,4
8,25,6.53,44200.0,4
8,26,6.29,44052.0,4
8,27,6.52,44156.0,4
8,28,6.74,44156.0,4
8,29,6.7,44024.0,4
8,30,6.28,44156.0,4
8,31,6.9,44200.0,4
8,32,6.56,44048.0,4
8,33,6.43,44148.0,4
8,34,6.13,44060.0,4
8,35,6.22,44140.0,4
8,36,6.69,44200.0,4
8,37,6.65,44056.0,4
8,38,6.59,44092.0,4
8,39,6.61,44136.0,4
8,40,6.2,44060.0,4
8,41,7.01,44148.0,4
8,42,6.89,44088.0,4
8,43,6.63,44152.0,4
8,44,6.98,44096.0,4
8,45,6.41,44100.0,4
8,46,6.52,44216.0,4
8,47,6.26,44216.0,4
8,48,6.39,44144.0,4
8,49,6.51,44048.0,4
8,50,6.51,44096.0,4
