K,Iteration,User Time (s),Memory (KB),Passes
2,1,5.78,45196.0,4
2,2,5.16,45196.0,4
2,3,5.65,45144.0,4
2,4,5.36,45152.0,4
2,5,5.63,45188.0,4
2,6,5.22,45208.0,4
2,7,5.65,45272.0,4
2,8,5.66,45144.0,4
2,9,5.73,45108.0,4
2,10,5.58,45180.0,4
2,11,5.49,45276.0,4
2,12,5.72,45200.0,4
2,13,5.26,45208.0,4
2,14,5.85,45112.0,4
2,15,5.28,45144.0,4
2,16,5.75,45248.0,4
2,17,5.8,45108.0,4
2,18,5.81,45128.0,4
2,19,5.65,45260.0,4
2,20,5.4,45196.0,4
2,21,5.76,45196.0,4
2,22,5.52,45064.0,4
2,23,5.68,45144.0,4
2,24,5.61,45200.0,4
2,25,5.61,45132.0,4
2,26,5.67,45112.0,4
2,27,5.52,45112.0,4
2,28,5.52,45176.0,4
2,29,5.5,45196.0,4
2,30,5.12,45148.0,4
2,31,5.62,45268.0,4
2,32,5.6,45200.0,4
2,33,5.63,45272.0,4
2,34,5.43,45200.0,4
2,35,5.33,45260.0,4
2,36,5.57,45236.0,4
2,37,5.5,45100.0,4
2,38,5.5,45144.0,4
2,39,5.05,45132.0,4
2,40,5.27,45272.0,4
2,41,5.2,45196.0,4
2,42,5.06,45164.0,4
2,43,5.04,45276.0,4
2,44,5.58,45264.0,4
2,45,5.28,45256.0,4
2,46,9.15,45172.0,4
2,47,9.01,45260.0,4
2,48,9.55,45176.0,4
2,49,8.8,45144.0,4
2,50,9.49,45200.0,4
