K,Iteration,User Time (s),Memory (KB),Passes
10,1,6.67,44144.0,4
10,2,6.59,44084.0,4
10,3,7.01,44216.0,4
10,4,6.96,44092.0,4
10,5,6.99,44212.0,4
10,6,7.11,44052.0,4
10,7,6.82,44180.0,4
10,8,6.69,44052.0,4
10,9,6.95,44100.0,4
10,10,6.96,44080.0,4
10,11,7.01,44180.0,4
10,12,6.77,44148.0,4
10,13,6.12,44184.0,4
10,14,6.75,44092.0,4
10,15,6.92,44052.0,4
10,16,7.07,44052.0,4
10,17,6.62,44136.0,4
10,18,6.68,44220.0,4
10,19,7.02,44144.0,4
10,20,6.47,44220.0,4
10,21,6.07,44060.0,4
10,22,6.69,44124.0,4
10,23,6.39,44092.0,4
10,24,6.94,44140.0,4
10,25,6.79,44056.0,4
10,26,6.93,44096.0,4
10,27,6.34,44216.0,4
10,28,6.28,44096.0,4
10,29,6.76,44208.0,4
10,30,6.83,44184.0,4
10,31,6.57,44144.0,4
10,32,6.88,44044.0,4
10,33,6.43,44204.0,4
10,34,6.56,44096.0,4
10,35,6.75,44144.0,4
10,36,6.48,44080.0,4
10,37,6.53,44220.0,4
10,38,6.82,44196.0,4
10,39,6.59,44144.0,4
10,40,7.05,44096.0,4
10,41,7.03,44124.0,4
10,42,7.11,44092.0,4
10,43,6.85,44152.0,4
10,44,7.21,44060.0,4
10,45,6.95,44156.0,4
10,46,6.9,44224.0,4
10,47,6.65,44152.0,4
10,48,6.72,44144.0,4
10,49,7.53,44220.0,4
10,50,7.3,44148.0,4
