K,Average User Time (s),Average Memory (KB),Passes
1,1.46,13412.0,38
2,0.96,15972.0,9
3,0.37,18344.0,2
4,0.73,20976.0,2
5,0.02,20580.0,1
6,0.01,20596.0,1
7,0.03,20756.0,1
8,0.02,20648.0,1
9,0.02,20584.0,1
10,0.02,20740.0,1
