N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3181.08,2.01,9.48
20,0.0,3178.52,2.0,15.5
30,0.0,3180.16,2.0,20.22
40,0.0,3174.16,2.02,24.61
50,0.0,3172.72,2.03,28.19
60,0.0,3174.56,2.04,31.79
70,0.0,3177.52,2.04,34.8
80,0.0,3177.68,2.06,38.06
90,0.0,3176.16,2.04,41.36
100,0.0,3177.24,2.07,43.28
200,0.0,3172.2,2.1,62.99
300,0.0,3175.92,2.19,77.73
400,0.0,3173.52,2.19,82.71
500,0.0,3182.44,2.13,87.34
600,0.0002,3175.08,2.23,93.8
700,0.0034000000000000015,3175.36,2.22,92.79
800,0.004500000000000002,3172.68,2.19,96.45
900,0.004400000000000002,3175.2,2.26,93.81
1000,0.010100000000000007,3175.0,2.28,102.61
1200,0.011000000000000008,3176.44,2.31,95.99
1400,0.01300000000000001,3170.36,2.22,105.21
1600,0.01350000000000001,3180.4,2.33,96.68
1800,0.01410000000000001,3181.64,2.28,100.53
2000,0.02150000000000001,3175.8,2.39,108.93
2500,0.03249999999999998,3175.0,2.37,108.75
3000,0.045799999999999993,4102.64,2.27,110.71
3500,0.05619999999999994,4206.36,2.36,111.52
4000,0.038699999999999936,4203.4,2.34,110.28
4500,0.046099999999999995,4199.8,2.41,112.86
5000,0.053499999999999916,4196.08,2.44,122.76
6000,0.06909999999999998,4238.28,2.52,121.2
7000,0.0791,5194.4,2.45,124.28
8000,0.09270000000000002,5221.4,2.45,126.51
9000,0.10469999999999993,5227.24,2.42,121.77
10000,0.12300000000000003,5458.48,2.51,122.58
