N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3172.68,1.42,9.48
20,0.0,3177.32,1.96,15.51
30,0.0,3175.76,1.99,20.23
40,0.0,3174.44,2.0,24.62
50,0.0,3176.6,2.0,28.14
60,0.0,3176.28,2.0,31.88
70,0.0,3175.96,2.0,34.82
80,0.0,3178.04,2.0,38.14
90,0.0,3179.56,2.0,41.46
100,0.0,3178.12,2.01,43.33
200,0.0,3173.88,2.04,63.18
300,0.0,3176.64,2.07,77.61
400,0.0,3173.76,2.03,82.79
500,0.0,3180.24,2.03,87.39
600,0.0001,3171.36,2.06,94.26
700,0.006900000000000004,3177.28,2.02,92.65
800,0.0033000000000000013,3179.4,2.05,96.54
900,0.006800000000000004,3177.16,2.03,93.82
1000,0.009300000000000008,3174.48,2.07,102.76
1200,0.010900000000000007,3173.92,2.05,95.74
1400,0.016400000000000012,3175.16,2.03,105.06
1600,0.014200000000000011,3175.52,2.04,96.54
1800,0.019400000000000014,3188.68,2.06,100.85
2000,0.025099999999999994,4195.76,2.01,108.86
2500,0.02599999999999999,4172.2,2.05,109.18
3000,0.03569999999999992,4201.68,2.01,110.93
3500,0.061299999999999945,4188.0,2.02,111.93
4000,0.04040000000000002,4228.0,2.02,111.16
4500,0.0503999999999999,5216.24,2.03,113.44
5000,0.05629999999999991,5215.0,2.04,123.06
6000,0.07000000000000005,5226.4,2.02,121.75
7000,0.08180000000000004,6251.64,2.02,124.52
8000,0.09509999999999985,6247.4,2.01,126.93
9000,0.11159999999999994,6510.0,2.01,122.39
10000,0.1252000000000001,7274.8,2.01,122.88
