K,Time (s),Memory (KB),AvgPasses,AvgHeight
1,41.75689,8292.0,115.279
2,2.5915700000000004,9216.0,6.0
3,1.8027,10152.0,4.0
4,1.5261300000000002,11200.0,3.999
5,0.87848,12188.0,3.0
6,1.3490499999999999,13132.0,3.0
7,1.36718,13348.0,3.0
8,1.36809,15140.0,3.0
9,1.18121,17156.0,2.996
10,0.7537200000000001,16420.0,2.0
12,0.93526,19548.0,2.0
14,0.6135900000000001,20528.0,2.0
16,0.92511,23596.0,2.0
18,0.97833,24456.0,2.0
20,0.97978,26572.0,2.0
25,1.02747,30784.0,2.0
30,1.07849,35700.0,2.0
35,1.06971,39980.0,2.0
40,1.18827,46144.0,2.0
45,1.28804,49256.0,2.0
50,1.32232,54308.0,2.0
60,1.44838,63556.0,2.0
70,1.49626,72740.0,2.0
80,1.6652799999999999,81968.0,2.0
90,1.86007,92008.0,2.0
100,0.48889,692132.0,1.0
150,0.488,693124.0,1.0
200,0.48907,689564.0,1.0
250,0.50154,693120.0,1.0
300,0.49057,691760.0,1.0
400,0.49412,691736.0,1.0
500,0.5093799999999999,692244.0,1.0
750,0.51232,693084.0,1.0
1000,0.51378,692088.0,1.0
1500,0.45633999999999997,692056.0,1.0
2000,0.30505,692468.0,1.0
2500,0.30174,692076.0,1.0
3000,0.34839,691908.0,1.0
4000,0.48539,693124.0,1.0
5000,0.48269999999999996,690224.0,1.0
7500,0.48525999999999997,693144.0,1.0
10000,0.48538,692984.0,1.0
