K,Time (s),Memory (KB),Passes
1,1314.24,9160.0,870
2,860.96,10456.0,430
3,424.79,11372.0,277
4,380.21,12704.0,207
5,285.77,14112.0,172
6,215.51,15472.0,142
7,195.93,16684.0,128
8,194.85,18084.0,114
9,188.69,19208.0,102
10,145.12,20736.0,95
