K,Average User Time (s),Average Memory (KB),Passes
1,0.01,3728.0,19
2,0.01,3813.3333,16
3,0.0033,3786.6667,10
4,0.0,3774.6667,7
5,0.0,3774.6667,5
6,0.0,3877.3333,5
7,0.0,3790.6667,4
8,0.0,3842.6667,3
9,0.0,3878.6667,3
10,0.0,3880.0,3
