K,Average User Time (s),Average Memory (KB),Passes
1,2374.14,75816.0,1732
2,71.36,91328.0,40
3,41.23,99852.0,17
4,32.65,116444.0,12
5,21.31,135432.0,9
6,26.34,148568.0,8
7,14.58,166708.0,6
8,20.21,179852.0,6
9,14.14,196176.0,5
10,18.12,212784.0,5
