K,Time (s),Memory (KB),Passes
1,0.09,11048.0,4
2,0.09,11240.0,4
3,0.02,8068.0,1
4,0.01,8188.0,1
5,0.01,8088.0,1
6,0.01,7992.0,1
7,0.02,8024.0,1
8,0.02,8144.0,1
9,0.01,8056.0,1
10,0.02,8056.0,1
