K,Time (s),Memory (KB),Passes
1,0.07,13108.0,2
2,0.05,13004.0,1
3,0.02,8176.0,1
4,0.02,8108.0,1
5,0.02,8088.0,1
6,0.02,8064.0,1
7,0.01,8008.0,1
8,0.02,8072.0,1
9,0.01,8188.0,1
10,0.01,7968.0,1
