K,Time (s),Memory (KB),Passes
1,0.07,13076.0,2
2,0.07,15120.0,2
3,0.02,8060.0,1
4,0.02,8108.0,1
5,0.01,7968.0,1
6,0.01,8108.0,1
7,0.02,8060.0,1
8,0.02,8112.0,1
9,0.02,8180.0,1
10,0.02,8172.0,1
