K,Average User Time (s),Average Memory (KB),Passes
1,0.1,10824.0,4
2,0.1,11100.0,4
3,0.09,11144.0,4
4,0.1,11152.0,4
5,0.09,11232.0,4
6,0.09,11200.0,4
7,0.08,11096.0,4
8,0.09,11072.0,4
9,0.09,11092.0,4
10,0.1,11244.0,4
