K,Iteration,User Time (s),Memory (KB),Passes
5,1,7.94,117456.0,3
5,2,8.0,117452.0,3
5,3,7.98,117480.0,3
5,4,8.02,117540.0,3
5,5,7.99,117580.0,3
5,6,8.27,117544.0,3
5,7,7.96,117460.0,3
5,8,8.07,117628.0,3
5,9,7.97,117476.0,3
5,10,8.01,117520.0,3
5,11,7.91,117540.0,3
5,12,7.91,117440.0,3
5,13,7.92,117520.0,3
5,14,7.98,117480.0,3
5,15,7.92,117624.0,3
5,16,7.91,117420.0,3
5,17,8.09,117584.0,3
5,18,7.86,117508.0,3
5,19,7.88,117604.0,3
5,20,7.95,117612.0,3
5,21,7.88,117616.0,3
5,22,7.93,117540.0,3
5,23,8.17,117456.0,3
5,24,7.96,117524.0,3
5,25,8.06,117488.0,3
5,26,7.98,117512.0,3
5,27,7.91,117596.0,3
5,28,7.92,117496.0,3
5,29,7.92,117544.0,3
5,30,7.92,117556.0,3
5,31,7.92,117548.0,3
5,32,7.96,117540.0,3
5,33,7.92,117540.0,3
5,34,7.84,117552.0,3
5,35,7.87,117584.0,3
5,36,7.9,117512.0,3
5,37,7.94,117544.0,3
5,38,7.92,117480.0,3
5,39,7.87,117592.0,3
5,40,7.89,117540.0,3
5,41,7.91,117596.0,3
5,42,8.04,117472.0,3
5,43,7.89,117548.0,3
5,44,8.05,117616.0,3
5,45,8.13,117608.0,3
5,46,8.1,117524.0,3
5,47,8.24,117576.0,3
5,48,8.25,117488.0,3
5,49,8.14,117444.0,3
5,50,7.96,117584.0,3
