K,Iteration,User Time (s),Memory (KB),Passes
10,1,0.37,125708.0,1
10,2,0.64,125676.0,1
10,3,0.44,125676.0,1
10,4,0.64,125652.0,1
10,5,0.63,125708.0,1
10,6,0.41,125696.0,1
10,7,0.67,125736.0,1
10,8,0.38,125804.0,1
10,9,0.67,125760.0,1
10,10,0.39,125692.0,1
10,11,0.6,125796.0,1
10,12,0.39,125640.0,1
10,13,0.64,125628.0,1
10,14,0.43,125720.0,1
10,15,0.5,125656.0,1
10,16,0.62,125624.0,1
10,17,0.41,125728.0,1
10,18,0.67,125672.0,1
10,19,0.38,125728.0,1
10,20,0.71,125780.0,1
10,21,0.39,125724.0,1
10,22,0.7,125780.0,1
10,23,0.44,125796.0,1
10,24,0.64,125724.0,1
10,25,0.66,125628.0,1
10,26,0.63,125720.0,1
10,27,0.37,125788.0,1
10,28,0.63,125724.0,1
10,29,0.4,125636.0,1
10,30,0.61,125708.0,1
10,31,0.45,125708.0,1
10,32,0.65,125732.0,1
10,33,0.44,125732.0,1
10,34,0.63,125796.0,1
10,35,0.42,125724.0,1
10,36,0.65,125732.0,1
10,37,0.41,125696.0,1
10,38,0.63,125736.0,1
10,39,0.61,125656.0,1
10,40,0.64,125760.0,1
10,41,0.37,125796.0,1
10,42,0.64,125700.0,1
10,43,0.4,125724.0,1
10,44,0.63,125740.0,1
10,45,0.38,125800.0,1
10,46,0.66,125700.0,1
10,47,0.4,125732.0,1
10,48,0.65,125660.0,1
10,49,0.42,125788.0,1
10,50,0.66,125728.0,1
