K,Iteration,User Time (s),Memory (KB),Passes
9,1,0.5,125640.0,1
9,2,0.61,125664.0,1
9,3,0.44,125624.0,1
9,4,0.63,125724.0,1
9,5,0.45,125692.0,1
9,6,0.67,125724.0,1
9,7,0.37,125624.0,1
9,8,0.67,125704.0,1
9,9,0.39,125796.0,1
9,10,0.65,125760.0,1
9,11,0.51,125724.0,1
9,12,0.66,125764.0,1
9,13,0.62,125800.0,1
9,14,0.41,125776.0,1
9,15,0.63,125680.0,1
9,16,0.42,125692.0,1
9,17,0.69,125780.0,1
9,18,0.38,125788.0,1
9,19,0.63,125724.0,1
9,20,0.41,125660.0,1
9,21,0.65,125732.0,1
9,22,0.41,125700.0,1
9,23,0.62,125624.0,1
9,24,0.44,125704.0,1
9,25,0.65,125788.0,1
9,26,0.67,125728.0,1
9,27,0.64,125796.0,1
9,28,0.4,125680.0,1
9,29,0.6,125676.0,1
9,30,0.65,125760.0,1
9,31,0.66,125720.0,1
9,32,0.66,125680.0,1
9,33,0.4,125684.0,1
9,34,0.65,125692.0,1
9,35,0.38,125788.0,1
9,36,0.67,125780.0,1
9,37,0.41,125788.0,1
9,38,0.63,125792.0,1
9,39,0.42,125676.0,1
9,40,0.66,125720.0,1
9,41,0.41,125728.0,1
9,42,0.67,125716.0,1
9,43,0.44,125676.0,1
9,44,0.68,125728.0,1
9,45,0.41,125716.0,1
9,46,0.66,125696.0,1
9,47,0.43,125704.0,1
9,48,0.68,125760.0,1
9,49,0.39,125656.0,1
9,50,0.62,125640.0,1
