K,Iteration,User Time (s),Memory (KB),Passes
4,1,5.73,105192.0,3
4,2,5.74,105252.0,3
4,3,5.96,105244.0,3
4,4,5.77,105284.0,3
4,5,5.82,105232.0,3
4,6,5.74,105304.0,3
4,7,5.99,105136.0,3
4,8,5.85,105212.0,3
4,9,5.83,105180.0,3
4,10,5.94,105188.0,3
4,11,5.75,105300.0,3
4,12,5.95,105140.0,3
4,13,5.72,105244.0,3
4,14,5.8,105200.0,3
4,15,5.73,105188.0,3
4,16,5.76,105328.0,3
4,17,5.66,105328.0,3
4,18,5.7,105176.0,3
4,19,5.76,105216.0,3
4,20,5.79,105272.0,3
4,21,5.7,105272.0,3
4,22,5.74,105196.0,3
4,23,5.74,105140.0,3
4,24,5.76,105300.0,3
4,25,5.72,105284.0,3
4,26,5.73,105212.0,3
4,27,5.73,105140.0,3
4,28,5.74,105224.0,3
4,29,5.82,105324.0,3
4,30,5.8,105244.0,3
4,31,5.73,105252.0,3
4,32,5.71,105244.0,3
4,33,5.68,105248.0,3
4,34,5.72,105224.0,3
4,35,5.71,105328.0,3
4,36,5.69,105232.0,3
4,37,5.75,105300.0,3
4,38,5.72,105140.0,3
4,39,5.72,105224.0,3
4,40,5.76,105316.0,3
4,41,5.71,105192.0,3
4,42,5.71,105224.0,3
4,43,5.78,105220.0,3
4,44,5.7,105252.0,3
4,45,5.65,105176.0,3
4,46,5.64,105212.0,3
4,47,5.75,105316.0,3
4,48,5.71,105232.0,3
4,49,5.73,105328.0,3
4,50,5.62,105140.0,3
