K,Iteration,User Time (s),Memory (KB),Passes
1,1,76.08,67632.0,229
1,2,77.86,67488.0,229
1,3,76.65,67620.0,229
1,4,75.3,67568.0,229
1,5,75.94,67620.0,229
1,6,83.36,67512.0,229
1,7,83.68,67584.0,229
1,8,86.46,67564.0,229
1,9,85.16,67588.0,229
1,10,83.56,67576.0,229
1,11,86.64,67584.0,229
1,12,84.88,67668.0,229
1,13,83.96,67472.0,229
1,14,82.88,67632.0,229
1,15,86.79,67568.0,229
1,16,77.31,67652.0,229
1,17,61.67,67476.0,229
1,18,64.01,67580.0,229
1,19,61.49,67488.0,229
1,20,61.73,67488.0,229
1,21,62.21,67560.0,229
1,22,61.87,67524.0,229
1,23,62.46,67488.0,229
1,24,61.84,67512.0,229
1,25,61.94,67652.0,229
1,26,62.0,67620.0,229
1,27,61.55,67488.0,229
1,28,62.54,67616.0,229
1,29,67.86,67528.0,229
1,30,69.8,67568.0,229
1,31,70.34,67548.0,229
1,32,70.58,67664.0,229
1,33,70.02,67524.0,229
1,34,71.1,67524.0,229
1,35,67.73,67660.0,229
1,36,66.14,67524.0,229
1,37,66.94,67620.0,229
1,38,67.92,67576.0,229
1,39,64.61,67584.0,229
1,40,108.02,67660.0,229
1,41,109.92,67636.0,229
1,42,108.02,67620.0,229
1,43,67.78,67648.0,229
1,44,64.31,67648.0,229
1,45,63.47,67544.0,229
1,46,58.27,67508.0,229
1,47,56.34,67476.0,229
1,48,61.94,67580.0,229
1,49,67.7,67580.0,229
1,50,64.73,67520.0,229
