K,Iteration,User Time (s),Memory (KB),Passes
9,1,24.06,111288.0,1
9,2,34.15,111192.0,1
9,3,33.42,111256.0,1
9,4,34.8,111244.0,1
9,5,34.87,111056.0,1
9,6,33.17,111204.0,1
9,7,35.11,111180.0,1
9,8,23.53,111260.0,1
9,9,26.05,111156.0,1
9,10,25.26,111124.0,1
9,11,27.1,111212.0,1
9,12,25.64,111140.0,1
9,13,26.52,111240.0,1
9,14,25.4,111156.0,1
9,15,26.42,111148.0,1
9,16,26.53,111188.0,1
9,17,25.13,111100.0,1
9,18,25.98,111160.0,1
9,19,25.35,111172.0,1
9,20,25.37,111168.0,1
9,21,26.14,111140.0,1
9,22,25.29,111112.0,1
9,23,24.44,111292.0,1
9,24,25.84,111152.0,1
9,25,25.93,111208.0,1
9,26,23.47,111244.0,1
9,27,25.64,111196.0,1
9,28,24.98,111288.0,1
9,29,24.98,111120.0,1
9,30,24.03,111152.0,1
9,31,24.96,111112.0,1
9,32,24.43,111260.0,1
9,33,23.73,111244.0,1
9,34,26.14,111204.0,1
9,35,25.01,111272.0,1
9,36,24.66,111204.0,1
9,37,24.77,111256.0,1
9,38,26.45,111244.0,1
9,39,26.51,111120.0,1
9,40,26.28,111208.0,1
9,41,32.78,111124.0,1
9,42,34.25,111212.0,1
9,43,33.11,111208.0,1
9,44,26.3,111140.0,1
9,45,28.54,111208.0,1
9,46,26.21,111192.0,1
9,47,24.78,111156.0,1
9,48,25.38,111164.0,1
9,49,26.39,111208.0,1
9,50,27.59,111152.0,1
