N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3181.12,1.301,9.638
20,0.0,3182.776,1.891,18.483
30,0.0,3181.752,1.989,27.404
40,0.0,3182.396,1.999,36.16
50,0.0,3182.876,2.0,45.033
60,0.0,3183.82,2.0,53.78
70,0.0,3181.788,2.0,62.795
80,0.0,3180.912,2.0,71.561
90,0.0,3181.496,2.0,80.287
100,0.0,3182.932,2.0,89.043
200,0.0,3181.296,2.002,178.302
300,0.0,3180.008,2.006,267.301
400,0.0,3182.76,2.014,356.969
500,1e-05,3181.76,2.026,446.501
600,0.0010500000000000008,3181.92,2.031,536.882
700,0.0011500000000000008,3183.172,2.031,626.829
800,0.00206,3182.084,2.046,716.677
900,0.008959999999999853,3182.3,2.043,807.051
1000,0.010079999999999834,3182.232,2.066,898.103
1200,0.01017999999999983,3183.344,2.078,1078.09
1400,0.010889999999999822,3182.54,2.081,1259.758
1600,0.01822999999999973,4203.552,2.069,1441.161
1800,0.02080999999999969,4200.448,2.117,1623.374
2000,0.021289999999999733,4205.968,2.096,1804.482
2500,0.031820000000000244,4205.516,2.168,2259.388
3000,0.04275999999999938,4207.072,2.23,2715.471
3500,0.05378999999999963,5226.816,2.26,3172.264
4000,0.06510000000000044,5225.008,2.299,3627.844
4500,0.07849999999999978,5226.432,2.353,4087.477
5000,0.0895899999999993,5236.44,2.382,4545.532
6000,0.11838999999999926,6241.508,2.465,5461.602
7000,0.14568999999999874,6990.524,2.523,6379.247
8000,0.17677999999999963,7271.304,2.618,7299.023
9000,0.20848000000000005,8282.104,2.667,8218.729
10000,0.23949000000000067,8299.752,2.702,9138.632
