K,Average User Time (s),Average Memory (KB),Passes
1,175.89,140668.0,322
2,99.0733,173713.3333,100
3,38.0,204612.0,7
4,20.5067,235382.6667,4
5,0.6267,255616.0,1
6,0.61,255717.3333,1
7,0.6167,255669.3333,1
8,0.6133,255677.3333,1
9,0.61,255625.3333,1
10,0.6267,255664.0,1
