K,Average User Time (s),Average Memory (KB),Passes
1,23.32,250170.6667,4
2,7.0333,201676.0,3
3,23.6667,228928.0,2
4,0.64,232164.0,1
5,0.68,232157.3333,1
6,0.67,232210.6667,1
7,0.6433,232132.0,1
8,0.6867,232202.6667,1
9,0.6667,232186.6667,1
10,0.6567,232142.6667,1
