K,Average User Time (s),Average Memory (KB),Passes
1,0.1367,4690.6667,33
2,0.04,4841.3333,8
3,0.02,5140.0,4
4,0.0167,5329.3333,3
5,0.0167,5530.6667,3
6,0.01,5730.6667,3
7,0.0133,6074.6667,3
8,0.0,6136.0,1
9,0.0067,6002.6667,1
10,0.0,6042.6667,1
