K,Time (s),Memory (KB),Passes
1,377.31,48512.0,831
2,23.09,56888.0,35
3,9.62,65432.0,15
4,9.53,77868.0,11
5,3.98,90452.0,6
6,3.62,100148.0,5
7,3.38,107728.0,4
8,4.27,115232.0,5
9,2.96,127884.0,3
10,2.76,137116.0,3
