K,Time (s),Memory (KB),Passes
1,293.35,50180.0,571
2,15.07,61180.0,23
3,8.97,68020.0,12
4,9.29,78696.0,9
5,3.65,90012.0,5
6,5.05,97436.0,6
7,3.33,107776.0,4
8,7.93,115200.0,11
9,2.65,125460.0,3
10,2.94,133732.0,3
