N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3183.2,1.0,0.0
20,0.0,3184.68,1.0,0.0
30,0.0,3185.04,1.62,30.0
40,0.0,3181.24,1.82,40.0
50,0.0,3186.12,1.91,50.0
60,0.0,3178.64,1.97,60.0
70,0.0,3185.84,1.96,70.0
80,0.0,3182.84,1.99,80.0
90,0.0,3183.96,2.0,90.0
100,0.0,3186.92,1.99,100.0
200,0.008500000000000006,3179.36,2.02,200.0
300,0.02340000000000001,3180.28,2.34,300.0
400,0.05359999999999996,3180.56,2.7,400.0
500,0.0834999999999999,3182.08,2.78,500.0
600,0.12800000000000022,3183.32,2.92,600.0
700,0.17939999999999987,4205.24,2.97,700.0
800,0.2348999999999999,4204.8,2.99,800.0
900,0.2992000000000003,4206.52,2.99,900.0
1000,0.3693,4209.24,2.99,1000.0
1200,0.5449999999999995,4206.84,3.0,1200.0
1400,0.7583000000000001,4200.4,3.0,1400.0
1600,0.9836,5229.88,3.0,1600.0
1800,1.2303999999999997,5221.76,3.0,1800.0
2000,1.5270000000000004,5228.96,3.01,2000.0
2500,2.4184000000000005,6245.08,3.06,2500.0
3000,3.586600000000002,7272.16,3.14,3000.0
3500,5.094400000000001,7279.8,3.33,3500.0
4000,7.019199999999999,8273.0,3.47,4000.0
4500,9.1511,8311.32,3.56,4500.0
5000,11.788300000000001,9323.52,3.8,5000.0
6000,17.255799999999994,10345.08,3.84,6000.0
7000,23.4379,12391.12,3.89,7000.0
8000,32.409600000000005,13397.12,3.97,8000.0
9000,39.61490000000001,14447.48,3.99,9000.0
10000,49.6876,15467.28,3.99,10000.0
