N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,4168.0,1.0,10.0
20,0.0,3144.0,2.0,19.0
30,0.0,4180.0,2.0,29.0
40,0.0,4168.0,2.0,37.0
50,0.0,4148.0,2.0,48.0
60,0.0,4176.0,2.0,57.0
70,0.0,4168.0,2.0,65.0
80,0.0,4140.0,2.0,75.0
90,0.0,3192.0,2.0,86.0
100,0.0,4152.0,2.0,94.0
200,0.0,3148.0,2.0,192.0
300,0.0,4152.0,2.0,290.0
400,0.01,4184.0,3.0,386.0
500,0.01,3128.0,2.0,481.0
600,0.02,3136.0,2.0,583.0
700,0.02,3188.0,2.0,677.0
800,0.03,4152.0,2.0,773.0
900,0.03,3136.0,2.0,866.0
1000,0.04,4184.0,2.0,972.0
1200,0.08,3136.0,3.0,1167.0
1400,0.07,3196.0,2.0,1367.0
1600,0.09,5156.0,2.0,1552.0
1800,0.11,4188.0,2.0,1759.0
2000,0.12,5168.0,2.0,1961.0
2500,0.22,5168.0,3.0,2448.0
3000,0.31,4208.0,3.0,2941.0
3500,0.38,6192.0,3.0,3435.0
4000,0.36,6196.0,2.0,3927.0
4500,0.43,6240.0,2.0,4431.0
5000,0.67,6192.0,3.0,4933.0
6000,0.91,6240.0,3.0,5912.0
7000,1.13,7264.0,3.0,6919.0
8000,1.39,8240.0,3.0,7902.0
9000,1.66,8304.0,3.0,8914.0
10000,1.52,8260.0,2.0,9887.0
