N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,4e-05,4172.0,1.265,9.53
20,0.00013000000000000002,4132.0,1.893,18.575
30,0.00017,3132.0,1.99,27.83
40,0.00034,3104.0,2.0,37.051
50,0.00049,4132.0,2.001,46.371
60,0.00046,4156.0,2.0,55.857
70,0.00066,3188.0,2.0,65.316
80,0.00099,4148.0,2.001,74.708
90,0.00083,4188.0,2.001,84.262
100,0.001,3164.0,2.003,93.626
200,0.0039900000000000005,3172.0,2.027,189.64
300,0.005059999999999999,4180.0,2.071,286.445
400,0.00899,3136.0,2.123,383.578
500,0.011800000000000001,4152.0,2.158,481.177
600,0.02062,4136.0,2.203,578.807
700,0.02043,3108.0,2.243,676.447
800,0.02359,3164.0,2.286,774.725
900,0.02975,3108.0,2.333,872.985
1000,0.037579999999999995,4192.0,2.344,971.227
1200,0.04641,3140.0,2.402,1167.53
1400,0.060840000000000005,4160.0,2.423,1364.51
1600,0.08066,4160.0,2.454,1561.84
1800,0.10415,4160.0,2.472,1759.31
2000,0.13406,4132.0,2.49,1956.2
2500,0.18478999999999998,4208.0,2.553,2450.68
3000,0.19357,5164.0,2.579,2945.17
3500,0.24371,6192.0,2.634,3439.93
4000,0.30933,5160.0,2.654,3935.51
4500,0.3633,5176.0,2.678,4431.23
5000,0.47602,6180.0,2.675,4926.99
6000,0.6160599999999999,7236.0,2.73,5919.27
7000,0.88727,7216.0,2.732,6911.82
8000,0.95012,9268.0,2.793,7905.38
9000,1.57925,9328.0,2.792,8898.49
10000,1.40213,9252.0,2.804,9892.52
