N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,8e-05,4180.0,2.997,10.0
20,0.00031,4152.0,3.0,20.0
30,0.00069,3108.0,3.0,30.0
40,0.00091,4156.0,3.002,40.0
50,0.00191,4188.0,3.001,50.0
60,0.00273,3188.0,3.003,60.0
70,0.0037,3128.0,3.001,70.0
80,0.00483,4176.0,3.0,80.0
90,0.0060999999999999995,3160.0,3.0,90.0
100,0.00751,4136.0,3.0,100.0
200,0.032,3140.0,3.001,200.0
300,0.05034,4152.0,3.001,300.0
400,0.13373,3188.0,3.0,400.0
500,0.17737,3108.0,3.003,500.0
600,0.27283999999999997,3140.0,3.0,600.0
700,0.36955,3108.0,3.0,700.0
800,0.45274000000000003,3108.0,3.003,800.0
900,0.65808,3184.0,3.003,900.0
1000,0.65037,4180.0,3.0,1000.0
1200,1.26248,3140.0,3.001,1200.0
1400,1.6945899999999998,4220.0,3.0,1400.0
1600,2.2604699999999998,4164.0,3.0,1600.0
1800,2.14259,4212.0,3.0,1800.0
2000,2.47575,4144.0,3.001,2000.0
2500,5.07424,4156.0,3.001,2500.0
3000,7.6836,4144.0,3.0,3000.0
3500,11.095930000000001,5184.0,3.002,3500.0
4000,14.21384,5196.0,3.001,4000.0
4500,18.985970000000002,5156.0,3.001,4500.0
