N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3120.0,1.0,1.0
20,0.0001,4172.0,2.0,20.0
30,0.0003,4148.0,2.0,30.0
40,0.0005,4172.0,2.0,40.0
50,0.0008,4184.0,2.0,50.0
60,0.0012,3152.0,2.0,60.0
70,0.0016,4176.0,2.0,70.0
80,0.0022,3124.0,2.0,80.0
90,0.0028000000000000004,4172.0,2.0,90.0
100,0.0034999999999999996,4148.0,2.0,100.0
200,0.0147,3132.0,2.0,200.0
300,0.0336,3180.0,2.0,300.0
400,0.0602,4188.0,2.0,400.0
500,0.0949,4152.0,2.0,500.0
600,0.1384,4184.0,2.0,600.0
700,0.18960000000000002,4156.0,2.0,700.0
800,0.2457,3144.0,2.0,800.0
900,0.31010000000000004,3136.0,2.0,900.0
1000,0.3909,3132.0,2.0,1000.0
1200,0.5896,3132.0,2.0,1200.0
1400,0.8007,5184.0,2.0,1400.0
1600,1.0507,4128.0,2.0,1600.0
1800,1.3330000000000002,5168.0,2.0,1800.0
2000,1.6669,4208.0,2.0,2000.0
2500,2.6267,4208.0,2.0,2500.0
3000,3.8654,4140.0,2.0,3000.0
3500,5.314,4168.0,2.0,3500.0
4000,7.0871,4160.0,2.0,4000.0
4500,9.0799,5176.0,2.0,4500.0
5000,11.3303,5156.0,2.0,5000.0
6000,16.698800000000002,6248.0,2.0,6000.0
7000,23.235799999999998,6208.0,2.0,7000.0
