K,Average User Time (s),Average Memory (KB),Passes
1,0.002,14003.2,1
2,0.002,13996.0,1
3,0.0,13983.2,1
4,0.002,13969.6,1
5,0.006,14036.8,1
6,0.004,14049.6,1
7,0.004,14044.8,1
8,0.006,14057.6,1
9,0.006,13890.4,1
10,0.006,14048.8,1
