N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,4180.0,1.0,1.0
20,0.0,3140.0,1.0,1.0
30,0.0002,4144.0,1.47,30.0
40,0.0004,4144.0,1.73,40.0
50,0.0006,4172.0,1.87,50.0
60,0.001,4188.0,1.96,60.0
70,0.0013,4140.0,1.94,70.0
80,0.0017000000000000001,4188.0,1.98,80.0
90,0.0021,4156.0,2.0,90.0
100,0.0026,3160.0,1.99,100.0
200,0.0103,4144.0,2.0,200.0
300,0.024300000000000002,3176.0,2.1,300.0
400,0.0496,4180.0,2.41,400.0
500,0.0833,3144.0,2.7,500.0
600,0.1281,5168.0,2.81,600.0
700,0.1697,4180.0,2.82,700.0
800,0.23170000000000002,4132.0,2.94,800.0
900,0.2975,4132.0,2.98,900.0
1000,0.3736,4164.0,3.0,1000.0
1200,0.5341,5152.0,3.0,1200.0
1400,0.7382,5156.0,3.0,1400.0
1600,0.9889,6192.0,3.0,1600.0
1800,1.2347,5168.0,3.0,1800.0
2000,1.5393000000000001,5192.0,3.0,2000.0
2500,2.3923,6180.0,3.0,2500.0
3000,3.475,8240.0,3.03,3000.0
3500,4.7498000000000005,7204.0,3.04,3500.0
4000,6.245,8228.0,3.14,4000.0
4500,8.172699999999999,8224.0,3.27,4500.0
5000,10.5524,9252.0,3.34,5000.0
6000,15.996400000000001,12336.0,3.63,6000.0
7000,22.333099999999998,12340.0,3.62,7000.0
