N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3181.652,1.0,0.0
20,0.0,3180.624,1.0,0.0
30,0.0,3182.892,1.0,0.0
40,0.0,3183.38,1.992,36.36
50,0.0,3182.488,2.0,45.397
60,0.0,3180.648,2.0,54.188
70,0.0,3180.632,2.0,62.989
80,0.0,3182.304,2.0,71.888
90,0.0,3181.564,2.0,81.012
100,0.0,3181.08,2.0,89.793
200,0.0,3180.908,2.0,179.717
300,0.0,3182.44,2.0,270.505
400,0.0,3181.56,2.0,361.203
500,0.0,3182.768,2.0,452.174
600,0.0,3182.84,2.0,543.327
700,0.00025000000000000006,3181.496,2.0,634.775
800,0.0,3181.264,2.0,727.068
900,0.0006500000000000004,3181.68,2.0,818.138
1000,0.004189999999999955,4198.256,2.0,909.707
1200,0.0011900000000000007,4205.496,2.0,1093.518
1400,0.006179999999999913,4207.708,2.0,1277.707
1600,0.009809999999999834,4205.308,2.0,1462.466
1800,0.00998999999999983,4204.292,2.0,1647.201
2000,0.009999999999999832,4205.808,2.0,1831.867
2500,0.013629999999999774,5231.084,2.0,2295.13
3000,0.019949999999999666,5231.272,2.0,2758.193
3500,0.021049999999999694,6249.552,2.0,3222.408
4000,0.02935000000000032,6253.284,2.0,3687.385
4500,0.030220000000000358,6254.336,2.0,4152.121
5000,0.037989999999999566,7277.136,2.0,4618.665
6000,0.0470399999999994,8294.128,2.0,5550.334
7000,0.05561000000000001,8300.244,2.0,6484.224
8000,0.06510000000000056,9325.32,2.0,7417.718
9000,0.07597999999999883,10343.908,2.0,8353.278
10000,0.08410000000000002,11364.08,2.0,9287.578
