K,Time (s),Memory (KB),Passes
3,178.74,134628.0,6
4,179.65,134612.0,6
5,175.95,134808.0,6
6,180.87,134472.0,6
7,172.98,134880.0,6
8,176.08,134448.0,6
9,178.52,134488.0,6
10,118.1,134888.0,6
