N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2.9999999999999997e-05,4184.0,1.301,9.638
20,8.999999999999999e-05,4176.0,1.891,18.483
30,0.00016,4180.0,1.989,27.404
40,0.00020999999999999998,4224.0,1.999,36.16
50,0.00027,4168.0,2.0,45.033
60,0.00035,4168.0,2.0,53.78
70,0.00041999999999999996,4172.0,2.0,62.795
80,0.00049,4196.0,2.0,71.561
90,0.00057,4168.0,2.0,80.287
100,0.00065,4168.0,2.0,89.043
200,0.0015400000000000001,4168.0,2.002,178.302
300,0.0025,4212.0,2.006,267.301
400,0.0035499999999999998,4196.0,2.014,356.969
500,0.00477,3140.0,2.026,446.501
600,0.00937,4168.0,2.031,536.882
700,0.011460000000000001,3160.0,2.031,626.829
800,0.010490000000000001,4168.0,2.046,716.677
900,0.012119999999999999,4168.0,2.043,807.051
1000,0.01314,3108.0,2.066,898.103
1200,0.018699999999999998,4132.0,2.078,1078.09
1400,0.01984,5204.0,2.081,1259.76
1600,0.02543,4172.0,2.069,1441.16
1800,0.02718,5188.0,2.117,1623.37
2000,0.03055,5248.0,2.096,1804.48
2500,0.04131,4160.0,2.168,2259.39
3000,0.0514,6236.0,2.23,2715.47
3500,0.06406,5156.0,2.26,3172.26
4000,0.07740999999999999,6216.0,2.299,3627.84
4500,0.08835,7240.0,2.353,4087.48
5000,0.10227,7268.0,2.382,4545.53
6000,0.13181,7236.0,2.465,5461.6
7000,0.16694,8264.0,2.523,6379.25
8000,0.19612000000000002,8228.0,2.618,7299.02
9000,0.23238999999999999,9280.0,2.667,8218.73
10000,0.27179000000000003,9308.0,2.702,9138.63
