N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3185.6,2.0,9.6
20,0.0,3181.6,2.0,18.1
30,0.0,3182.4,2.1,27.6
40,0.0,3191.2,2.1,36.3
50,0.0,3191.6,2.2,45.4
60,0.0,3179.6,2.1,52.6
70,0.0,3203.6,2.1,62.2
80,0.0,3189.2,2.3,72.1
90,0.0,3194.4,2.2,79.9
100,0.0,3180.4,2.3,89.6
200,0.0,3172.8,2.3,177.4
300,0.0,3180.0,2.4,269.7
400,0.0,3171.2,2.9,358.4
500,0.0,3184.4,2.8,445.6
600,0.0,3190.8,3.0,538.5
700,0.0,3181.6,2.8,625.7
800,0.006,3189.2,2.8,719.6
900,0.007000000000000001,3179.6,2.9,809.6
1000,0.009,3184.0,2.7,893.2
1200,0.009999999999999998,3198.4,2.9,1079.9
1400,0.013999999999999999,3172.8,2.8,1254.0
1600,0.019,3182.0,2.9,1446.1
1800,0.019999999999999997,3196.0,2.9,1620.0
2000,0.027999999999999997,4219.2,3.0,1802.0
2500,0.037,4210.0,3.0,2265.0
3000,0.048,4203.6,3.0,2716.8
3500,0.06000000000000001,4219.6,3.0,3167.8
4000,0.07000000000000002,4216.8,3.0,3626.5
4500,0.07999999999999999,5224.8,3.0,4087.6
5000,0.09399999999999999,5230.4,3.0,4543.4
6000,0.12000000000000002,5241.2,3.0,5464.4
7000,0.14899999999999997,6250.0,3.0,6375.5
8000,0.18299999999999997,6157.6,3.1,7290.6
9000,0.21399999999999997,6246.0,3.1,8216.8
10000,0.24000000000000005,7272.0,3.0,9131.1
