Generating graphs for 28 (n,m) pairs with 100 iterations each
Total graphs to generate: 2800
Using 30 parallel processes
Graph type: POWLAW
Sparsity: 2
✓ Generated graph n=10, m=33, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=10, m=33, seed=7871178979383552919, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_7871178979383552919.txt (Time: 0.00s)
✓ Generated graph n=10, m=33, seed=1353182403971399009, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_1353182403971399009.txt (Time: 0.00s)
✓ Generated graph n=10, m=33, seed=7032710160631691991, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_7032710160631691991.txt (Time: 0.00s)
✓ Generated graph n=10, m=33, seed=5739955973604961613, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_5739955973604961613.txt (Time: 0.00s)
✓ Generated graph n=10, m=33, seed=7599700178212337699, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_7599700178212337699.txt (Time: 0.00s)
✓ Generated graph n=10, m=33, seed=3881801951614183357, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_3881801951614183357.txt (Time: 0.01s)
✓ Generated graph n=10, m=33, seed=1070244953599069350, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_1070244953599069350.txt (Time: 0.00s)
✓ Generated graph n=10, m=33, seed=6522163754831416203, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_6522163754831416203.txt (Time: 0.00s)
✓ Generated graph n=10, m=33, seed=4040737767143389431, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_4040737767143389431.txt (Time: 0.00s)
✓ Generated graph n=10, m=33, seed=6938562734920028532, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_6938562734920028532.txt (Time: 0.01s)
✓ Generated graph n=10, m=33, seed=1309542850049879452, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_1309542850049879452.txt (Time: 0.01s)
✓ Generated graph n=10, m=33, seed=1250005700364523649, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_1250005700364523649.txt (Time: 0.01s)
✓ Generated graph n=10, m=33, seed=7663871783842725848, type=POWLAW -> ./input/random_graphs/graph_10_33_POWLAW_7663871783842725848.txt (Time: 0.01s)
