Generating graphs for 35 (n,m) pairs with 100 iterations each
Total graphs to generate: 3500
Using 30 parallel processes
Graph type: UNIFORM
Sparsity: 3
✓ Generated graph n=10, m=31, seed=7663871783842725848, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_7663871783842725848.txt (Time: 0.00s)
✓ Generated graph n=10, m=31, seed=3881801951614183357, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_3881801951614183357.txt (Time: 0.00s)
✓ Generated graph n=10, m=31, seed=1353182403971399009, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_1353182403971399009.txt (Time: 0.01s)
✓ Generated graph n=10, m=31, seed=7871178979383552919, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_7871178979383552919.txt (Time: 0.00s)
✓ Generated graph n=10, m=31, seed=5739955973604961613, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_5739955973604961613.txt (Time: 0.01s)
✓ Generated graph n=10, m=31, seed=6938562734920028532, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_6938562734920028532.txt (Time: 0.01s)
✓ Generated graph n=10, m=31, seed=7599700178212337699, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_7599700178212337699.txt (Time: 0.01s)
✓ Generated graph n=10, m=31, seed=1309542850049879452, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_1309542850049879452.txt (Time: 0.00s)
✓ Generated graph n=10, m=31, seed=1250005700364523649, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_1250005700364523649.txt (Time: 0.01s)
✓ Generated graph n=10, m=31, seed=7032710160631691991, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_7032710160631691991.txt (Time: 0.01s)
✓ Generated graph n=10, m=31, seed=6230961512046992311, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=10, m=31, seed=6522163754831416203, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_6522163754831416203.txt (Time: 0.01s)
✓ Generated graph n=10, m=31, seed=7146860528564146064, type=UNIFORM -> ./input/random_graphs/graph_10_31_UNIFORM_7146860528564146064.txt (Time: 0.00s)
