Generating graphs for 68 (n,m) pairs with 1 iterations each
Total graphs to generate: 68
Using 30 parallel processes
Graph type: POWLAW
Sparsity: 3
✓ Generated graph n=10, m=31, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_10_31_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=20, m=89, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_20_89_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=30, m=164, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_30_164_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=50, m=353, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_50_353_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=40, m=252, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_40_252_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=1000, m=200, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_200_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=400, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_400_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=500, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_500_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=100, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_100_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=300, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_300_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=1000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_1000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=700, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_700_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=600, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_600_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=800, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_800_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=900, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_900_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=3000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_3000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=2000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_2000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=60, m=464, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_60_464_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=1000, m=6000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_6000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=4000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_4000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=5000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_5000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=7000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_7000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=8000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_8000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=10000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_10000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=90, m=853, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_90_853_POWLAW_6230961512046992311.txt (Time: 0.02s)
✓ Generated graph n=1000, m=9000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_9000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=13000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_13000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=11000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_11000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=12000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_12000_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=1000, m=14000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_14000_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=1000, m=15000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_15000_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=80, m=715, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_80_715_POWLAW_6230961512046992311.txt (Time: 0.02s)
✓ Generated graph n=1000, m=20000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_20000_POWLAW_6230961512046992311.txt (Time: 0.00s)
✓ Generated graph n=1000, m=17000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_17000_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=1000, m=16000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_16000_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=1000, m=19000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_19000_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=1000, m=18000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_18000_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=1000, m=30000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_30000_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=1000, m=50000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_50000_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=100, m=1000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_100_1000_POWLAW_6230961512046992311.txt (Time: 0.02s)
✓ Generated graph n=1000, m=40000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_40000_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=1000, m=70000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_70000_POWLAW_6230961512046992311.txt (Time: 0.01s)
✓ Generated graph n=1000, m=80000, seed=6230961512046992311, type=POWLAW -> ./input/random_graphs/graph_1000_80000_POWLAW_6230961512046992311.txt (Time: 0.01s)
