K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3737.6,3
2,0.0,3741.6,3
3,0.0,3768.0,3
4,0.0,3732.8,3
5,0.0,3765.6,3
6,0.0,3694.4,3
7,0.0,3754.4,3
8,0.0,3761.6,3
9,0.0,3741.6,3
10,0.0,3745.6,3
