K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3670.4,3
2,0.0,3616.8,2
3,0.0,3622.4,1
4,0.0,3672.0,1
5,0.0,3697.6,1
6,0.0,3611.2,1
7,0.0,3736.8,1
8,0.0,3745.6,1
9,0.0,3685.6,1
10,0.0,3660.0,1
