K,Average User Time (s),Average Memory (KB),Passes
1,13.99,88596.0,4
2,13.0,104380.0,3
3,15.48,120740.0,4
4,15.51,136532.0,4
5,13.55,150776.0,3
6,15.71,168056.0,4
7,14.04,182452.0,3
8,13.37,198092.0,3
9,15.03,215564.0,3
10,14.1,231884.0,3
