K,Average User Time (s),Average Memory (KB),Passes
1,0.434,9903.2,5
2,0.466,9868.8,5
3,0.456,9852.8,5
4,0.466,9876.8,5
5,0.458,9828.8,5
6,0.468,9840.8,5
7,0.462,9872.8,5
8,0.466,9872.0,5
9,0.446,9876.0,5
10,0.464,9829.6,5
