K,Time (s),Memory (KB),Passes
1,0.32,39308.0,5
2,0.32,29892.0,4
3,0.2,21760.0,3
4,0.29,24816.0,3
5,0.13,21756.0,2
6,0.16,20408.0,2
7,0.15,22436.0,2
8,0.19,24168.0,2
9,0.18,25944.0,2
10,0.23,28168.0,2
