K,Average User Time (s),Average Memory (KB),Passes
1,14.172,59554.4,4
2,14.39,71932.0,3
3,13.412,84314.4,2
4,14.846,96459.2,2
5,16.49,108360.8,2
6,17.326,119652.8,2
7,17.626,124125.6,1
8,18.374,124194.4,1
9,17.482,124175.2,1
10,18.672,124156.0,1
