N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3182.288,1.0,0.0
20,0.0,3182.136,1.0,0.0
30,0.0,3183.872,1.997,27.774
40,0.0,3183.448,1.999,37.043
50,0.0,3183.164,2.0,46.488
60,0.0,3182.124,2.0,55.981
70,0.0,3183.308,2.0,65.593
80,0.0,3183.772,2.0,75.121
90,0.0,3182.444,2.0,84.632
100,0.0,3182.768,2.0,94.361
200,0.0,3182.144,2.022,191.584
300,0.0,3182.824,2.508,288.958
400,0.0,3182.512,2.958,386.185
500,0.004999999999999938,3182.652,3.0,483.669
600,0.00998999999999983,3182.852,3.0,581.192
700,0.009999999999999832,3180.304,3.0,679.288
800,0.011889999999999809,3182.476,3.0,777.518
900,0.019889999999999672,3182.764,3.0,875.782
1000,0.020009999999999663,4203.052,3.0,974.421
1200,0.03003000000000038,4205.456,3.0,1171.946
1400,0.039959999999999336,4206.388,3.0,1369.77
1600,0.050149999999999265,4207.02,3.0,1567.731
1800,0.059810000000000696,4206.552,3.0,1766.221
2000,0.06987999999999968,4206.032,3.0,1964.082
2500,0.09890999999999908,5229.724,3.0,2460.533
3000,0.12800999999999885,5230.556,3.0,2956.974
3500,0.16062999999999739,6210.704,3.0,3453.493
4000,0.19587999999999778,6253.816,3.0,3950.594
4500,0.2322599999999979,6255.432,3.0,4447.439
5000,0.2735200000000019,7276.012,3.004,4945.302
6000,0.36803000000000674,8298.016,3.08,5940.435
7000,0.5409700000000044,8301.996,3.537,6934.411
8000,0.7612999999999939,9318.584,3.919,7927.757
9000,0.8810599999999955,10356.172,3.998,8920.763
10000,1.015629999999991,11358.788,4.0,9913.823
