N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3180.852,1.0,0.0
20,0.0,3182.832,1.0,0.0
30,0.0,3182.0,1.971,27.904
40,0.0,3184.824,1.992,37.068
50,0.0,3182.424,2.0,46.567
60,0.0,3182.168,2.0,55.958
70,0.0,3181.948,2.0,65.28
80,0.0,3182.852,2.0,74.861
90,0.0,3182.5,2.0,84.393
100,0.0,3182.052,2.0,93.797
200,0.0,3182.336,2.0,190.232
300,0.0,3184.016,2.0,287.735
400,0.0,3183.68,2.0,385.506
500,1e-05,3183.56,2.001,483.769
600,0.0026799999999999866,3183.596,2.073,581.903
700,0.008589999999999862,3182.6,2.304,681.332
800,0.011239999999999816,3182.176,2.701,780.577
900,0.018979999999999723,3182.236,2.911,879.492
1000,0.019759999999999674,4194.288,2.976,977.843
1200,0.03005000000000038,4206.272,3.0,1174.344
1400,0.039959999999999336,4207.216,3.0,1371.458
1600,0.0499099999999993,4207.216,3.0,1568.488
1800,0.05982000000000072,4205.612,3.0,1766.414
2000,0.0697899999999997,4206.108,3.0,1963.721
2500,0.09891999999999908,5230.444,3.0,2458.439
3000,0.12837999999999894,5229.5,3.0,2953.983
3500,0.1618599999999977,6245.344,3.0,3449.55
4000,0.19667999999999777,6253.616,3.0,3945.898
4500,0.23336999999999788,6252.928,3.0,4441.782
5000,0.2742200000000015,7274.608,3.0,4939.39
6000,0.36345000000000416,8289.364,3.0,5932.571
7000,0.464370000000002,8296.88,3.0,6927.12
8000,0.5845899999999994,9316.836,3.0,7921.769
9000,0.6740299999999969,10348.464,3.0,8916.78
10000,0.7689199999999904,11337.656,3.0,9912.647
