K,Time (s),Memory (KB),Passes
1,0.08,10720.0,2
2,0.09,12448.0,2
3,0.01,6592.0,1
4,0.01,6528.0,1
5,0.01,6528.0,1
6,0.01,6528.0,1
7,0.01,6528.0,1
8,0.01,6528.0,1
9,0.01,6528.0,1
10,0.01,6528.0,1
