K,Time (s),Memory (KB),Passes
1,0.1,8912.0,4
2,0.11,9424.0,4
3,0.01,6640.0,1
4,0.01,6528.0,1
5,0.01,6528.0,1
6,0.01,6528.0,1
7,0.01,6528.0,1
8,0.01,6640.0,1
9,0.01,6688.0,1
10,0.01,6528.0,1
