K,Time (s),Memory (KB),Passes
1,0.02,4744.0,3
2,0.03,4992.0,3
3,0.04,5180.0,2
4,0.05,5096.0,2
5,0.06,5672.0,2
6,0.06,5680.0,2
7,0.0,4432.0,1
8,0.0,4492.0,1
9,0.0,4292.0,1
10,0.0,4472.0,1
