K,Time (s),Memory (KB),Passes
1,0.03,4392.0,4
2,0.03,4512.0,4
3,0.03,4600.0,4
4,0.03,4436.0,4
5,0.02,4484.0,4
6,0.03,4484.0,4
7,0.0,4400.0,1
8,0.0,4296.0,1
9,0.0,4224.0,1
10,0.0,4296.0,1
