K,Time (s),Memory (KB),Passes
1,13.66,88852.0,4
2,10.39,107716.0,3
3,13.55,123908.0,2
4,11.12,141944.0,2
5,0.2,49328.0,1
6,0.23,49212.0,1
7,0.21,49260.0,1
8,0.22,49408.0,1
9,0.21,49372.0,1
10,0.22,49328.0,1
