K,Average User Time (s),Average Memory (KB),Passes
1,0.75,21244.0,3
2,0.39,17224.0,2
3,0.76,20328.0,2
4,0.02,18900.0,1
5,0.02,18888.0,1
6,0.03,18804.0,1
7,0.03,18804.0,1
8,0.02,18756.0,1
9,0.02,18784.0,1
10,0.03,18788.0,1
